name,1,2,3,4,5,6,7,8,9,10,11,12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,V,,
bbh+C18_NH3+C31_NH3+L40_SH_F+L6_NO2_F,2.383360092,442,24.56129,19.22077,24.60858,0.169499,1232.62,7272.12,5.37655,0.91132,0.076395,0.181042,,92346.11296,1.73155502,,5.805944881,3.908355008,0.448396429,70489.7,0.278294885,
htp+C13_NH3+C13_NH3+L30_CH3_NH3,2.378573529,352,40.49823,39.50384,40.52374,0.103761,777.575,7493.93,9.07434,0.94156,0.0503271,0.0743341,,28400.04977,1.023821552,,3.774655757,3.233791063,0.264231813,162857,0.113915622,
niq+C30_NH3+C17_COOH+L36_CF3_COOH+L24_SH_NH3+L41_Cl_COOH,2.367020198,1121,33.30126,30.05682,33.32789,0.103414,677.794,6554.15,9.16777,0.94808,0.0785221,0.203057,,78574.68875,1.203622078,,5.498232103,3.86952519,0.315371915,162240,0.167806436,
lon-a+C25_COOH+C17_NH3+L35_CN_COOH+L35_SH_NH3+L74_F_F,2.362896954,537,41.32451,34.90802,41.38475,0.109288,713.586,6529.42,8.61826,0.94187,0.0586831,0.130935,,41878.68969,1.138180922,,4.598005939,3.511127144,0.29835343,242574,0.121150058,
unn+C49_NH3+L32_SH_NH3,2.345227745,657,23.76152,18.29347,23.76152,0.160236,1224.62,7642.59,5.66528,0.90778,0.0761997,0.177089,,128921.9342,1.753187604,,5.914441418,4.074834747,0.451475405,88166.3,0.277344789,
snm+C24_NH3+L43_Br_NH3,2.340547973,132,47.87678,46.03622,47.87778,0.107634,744.1,6913.24,8.79944,0.94712,0.0654962,0.148785,,10571.94064,0.876391416,,3.711193767,2.71698611,0.228245855,79019.7,0.10475752,
ukt+C17_COOH+L44_NH2_F,2.336859586,276,37.71796,20.14792,37.71796,0.131465,959.274,7296.82,7.05916,0.92803,0.0654993,0.129612,,34806.62397,1.239656839,,4.483082444,3.303821715,0.320894112,167690,0.129671853,
pds+C35_NH3+C17_COOH+C54_NH3+C32_COOH+L3_OH_F+L1_F_COOH+L4_SH_F,2.336573962,591,29.54159,24.40937,29.54793,0.134975,836.337,6196.24,6.89069,0.93007,0.0681665,0.153558,,66714.79067,1.418616287,,5.325950374,3.781843831,0.37409502,153020,0.186601125,
mdf+C62_NH3+L1_CH3_NH3,2.329958648,176,27.40908,26.62033,27.63854,0.154501,1214.32,7859.62,5.85893,0.90521,0.0626641,0.118106,,33020.00316,1.351447057,,4.806166826,3.204914953,0.346933953,95203.8,0.16484733,
hms-e+C13_NH3+C13_NH3+L24_NO2_NH3+L8_SH_F,2.329192236,331,44.37222,36.418,44.53644,0.0815539,578.339,7091.49,11.7143,0.95535,0.0584402,0.124233,,15611.88012,0.791333487,,3.258861873,3.040358503,0.2055018,130129,0.094279664,
acs-g+C34_COOH+L37_F_NH3,2.326024862,301,25.19249,19.30774,25.48341,0.136345,943.279,6918.3,6.82714,0.93085,0.0729145,0.16962,,38712.02395,1.297689966,,4.616381455,3.392700906,0.337940149,66478.3,0.198450795,
wme+C24_NH3+L23_F,2.324661076,446,36.11156,22.70035,36.11156,0.119556,905.091,7570.45,7.83032,0.93616,0.0664702,0.141978,,48261.24058,1.22868805,,4.377708913,3.488934802,0.316743878,140893,0.153176074,
sra+C32_NH3+L43_CF3_F,2.317160295,201,23.84176,17.95169,24.08956,0.179272,1230.37,6863.14,5.03943,0.90343,0.0697134,0.165821,,44334.74902,1.584094777,,5.618203705,3.480189629,0.412898564,45391.2,0.266933454,
stb+C24_NH3+C13_NH3+L35_COOH+L75_CH3_F,2.305301121,272,32.32116,25.84383,32.46404,0.112831,772.826,6849.38,8.33845,0.94084,0.0695249,0.167978,,23718.05467,1.053633625,,3.987808602,3.156843633,0.274694844,217541,0.09546068,
yav-d+C13_NH3+C19_NH3+L26_NO2_COOH+L18_NH2_F,2.304171024,141,33.93957,28.41028,33.93957,0.104051,687.186,6604.3,9.10598,0.94749,0.0720061,0.171188,,10081.83706,0.854221746,,3.576373463,2.731062846,0.223628398,83169.4,0.101935426,
clh+C6_COOH+C28_COOH+L68_CF3_NH3+L3_SH_COOH+L35_OH_F,2.304144923,293,35.1345,26.99244,36.38684,0.0805046,471.474,5856.49,11.9747,0.96402,0.0636318,0.143689,,11121.05695,0.748230903,,3.571641264,2.969275156,0.198594191,104610,0.095723697,
uks+C17_COOH+L23_NO2_NH3,2.292241522,2941,58.29187,42.24569,58.35152,0.0844218,521.174,6173.45,11.3493,0.95813,0.0409063,0.0409178,,129399.4332,1.109929477,,8.987566448,4.212722729,0.292816593,323632,0.14603638,
cdm+C31_NH3+C58_NH3+L36_NH2_NH3+L42_COOH_NH3+L74_CF3_COOH,2.291397183,137,24.89829,22.5262,27.00965,0.111236,769.862,6921,8.4784,0.9431,0.071447,0.179574,,11732.18261,0.912732288,,3.59924566,2.760474441,0.237680249,99021.9,0.099070846,
wsx+C32_NH3+C54_COOH+C31_NH3+L72_F_F+L71_CN_F+L71_NH2_NH3,2.274509804,534,35.43287,29.57713,36.72149,0.101344,661.854,6530.74,9.33825,0.94638,0.0624624,0.126392,,35818.01357,1.05453168,,4.330283604,3.444413863,0.276419941,166091,0.12916334,
dea+C31_NH3+C11_NH3+C71_COOH+L37_NO2_COOH+L40_Br_F+L24_CN_COOH,2.272810953,623,27.8846,23.71535,28.12985,0.118256,724.975,6130.56,7.94658,0.93973,0.0737949,0.17934,,53411.43696,1.251636155,,4.967488433,3.669089083,0.330464978,133111,0.172306227,
wji+C32_NH3+L26_NO2_F,2.2712421,365,36.9928,34.98516,36.9928,0.141821,945.355,6665.85,6.50724,0.92286,0.071798,0.165782,,48935.98488,1.389539148,,5.05912698,3.551810339,0.363386936,84089.6,0.205390509,
bne+C54_NH3+C17_NH3+L43_OH_F+L40_OH_F,2.263731865,223,19.89649,18.29143,20.78952,0.166768,1282.27,7688.93,5.4351,0.9064,0.0738763,0.161708,,47686.67755,1.521790988,,5.229651069,3.447644498,0.391622105,68335.8,0.223110448,
vmt+C27_COOH+L25_Cl_F,2.253585651,278,32.16649,27.83536,32.16649,0.130844,915.752,6998.82,7.13607,0.93371,0.0698064,0.153746,,33310.142,1.229595095,,4.470123902,3.303339128,0.319788597,186534,0.122232351,
wkp+C24_NH3+L32_F,2.25353871,365,44.15567,42.95334,44.15567,0.112247,817.598,7283.9,8.37972,0.9406,0.0681536,0.156284,,33497.11679,1.110853294,,4.157473725,3.317995305,0.287609687,177811,0.120684529,
mok+C66_COOH+L66_Cl_F,2.240555232,159,44.64113,44.36732,44.89609,0.115939,943.44,8137.41,8.04322,0.93252,0.0698348,0.162464,,17391.65694,0.998064716,,3.644541572,2.874996993,0.255227781,170993,0.082975582,
nom+C56_COOH+C32_NH3+L24_NH2_COOH,2.217725767,1329,52.07939,51.19163,52.07939,0.079079,511.916,6473.48,12.0753,0.9549,0.0497317,0.0733465,,53800.31933,0.941370979,,5.488073125,3.747347634,0.247005232,222185,0.122215129,
uoj+C18_NH3+L42_CN_COOH,2.212909098,367,43.76989,37.07729,43.83465,0.0749033,501.785,6699.11,12.812,0.95966,0.0664072,0.157047,,13793.82433,0.734985354,,3.298985428,3.047432713,0.192101952,172749,0.080098477,
cdq+C49_NH3+C13_NH3+L41_Cl_COOH+L67_Br_COOH,2.210574924,98,26.10502,20.38707,26.10502,0.124184,903.52,7275.66,7.53253,0.93542,0.0650587,0.1351,,10995.86731,0.9549577,,3.79722308,2.650358184,0.247278419,69652.1,0.112480348,
xac+C17_NH3+C13_NH3+L3_NH2_COOH+L26_Br_F,2.192402525,340,35.40185,27.8498,35.64371,0.115782,772.167,6669.14,8.15066,0.9437,0.0789611,0.213134,,30397.03346,1.120833691,,4.285816619,3.304884717,0.293099692,188949,0.1170585,
urk+C25_NH3+C24_NH3+C13_NH3+L36_Cl_NH3+L25_CN_F,2.185500887,313,45.67334,18.92225,45.67334,0.10188,712.962,6998.07,9.32,0.94952,0.0691943,0.157447,,22735.24596,0.977570568,,3.854469554,3.155333659,0.254246057,141512,0.111987428,
wix+C12_COOH+L41_Br_COOH,2.18545489,540,74.12846,69.37203,74.22277,0.0543714,291.273,5357.11,17.8348,0.9697,0.0408971,0.0408993,,8551.937228,0.553985117,,4.091092994,3.096810885,0.148564074,471203,0.042510042,
snq+C24_NH3+L41_SH_F,2.181217902,256,48.67585,47.21148,48.67585,0.100028,738.679,7384.73,9.44126,0.94439,0.0702208,0.166935,,18915.47725,0.931848648,,3.594106646,3.031989963,0.240891427,159340,0.095843722,
bel+C31_COOH+C25_COOH+L25_COOH+L15_Br_F+L38_COOH,2.175491679,175,43.41409,35.79202,43.44981,0.0727848,444.909,6112.67,13.2684,0.96574,0.0602555,0.14913,,5666.957202,0.618136566,,3.116856306,2.652292643,0.163259076,125056,0.063677733,
tfo+C6_COOH+C35_NH3+L10_Br_F+L73_COOH_NH3+L4_F,2.160977829,420,41.27718,33.38851,41.27718,0.0951976,637.361,6695.14,9.92042,0.9444,0.0651474,0.145998,,25483.59976,0.955395624,,3.932959451,3.266157806,0.249727037,216494,0.099468935,
anh+C13_NH3+C15_COOH+L71_COOH_COOH,2.15940971,514,45.38652,40.88603,45.38652,0.0657273,409.966,6237.39,14.6983,0.96608,0.0568333,0.125083,,13850.22255,0.676209883,,3.570093939,3.153921715,0.178184286,292916,0.06416998,
uon+C25_COOH+L31_CH3_COOH,2.15341184,387,31.44126,28.28374,31.44126,0.0991794,610.633,6156.86,9.61238,0.95335,0.0681979,0.150197,,23437.57703,0.972530043,,4.051315547,3.251585409,0.256647621,120350,0.12548765,
fjh+C34_NH3+C35_NH3+C35_NH3+L36_CH3_NH3+L23_F_F,2.153305911,651,21.78592,18.66006,27.15009,0.131778,980.63,7441.54,7.05217,0.92932,0.0735695,0.177719,,84125.77455,1.435488973,,5.090047374,3.810986592,0.370768076,127048,0.199737735,
fse+C69_COOH+C24_NH3+L68_CH3_COOH+L23_F,2.14536004,219,32.24206,30.46896,32.27149,0.0902432,668.922,7412.44,10.5402,0.95118,0.0656391,0.152362,,13220.07994,0.817371277,,3.0417164,2.880988173,0.211209166,90013.9,0.10294929,
uri+C27_COOH+C18_NH3+C35_COOH+L24_Cl_F+L72_CF3_F,2.143688654,390,45.69878,32.52155,45.69878,0.104282,655.151,6282.5,9.10887,0.94989,0.0636429,0.133744,,26644.97807,1.026260716,,4.297682918,3.29427797,0.270201399,247830,0.098352688,
pyr+C70_COOH+C36_COOH+L26_SH_F,2.14317551,386,31.69317,18.44374,31.69317,0.12006,836.584,6968.05,7.83534,0.94071,0.0671892,0.152101,,38769.94617,1.193461568,,4.377007771,3.410257256,0.310545672,126896,0.150869079,
pts-g+C25_COOH+C32_NH3+L71_NO2_NH3+L8_CH3_F,2.141278255,288,55.66609,54.37479,55.66609,0.0816907,499.844,6118.73,11.6505,0.95174,0.0582646,0.119475,,11759.7906,0.760776203,,3.688826846,2.968373475,0.200909494,176516,0.078243511,
tsd+C13_NH3+C19_COOH+C32_COOH+C52_NH3+L4_NO2_NH3+L17_Cl_COOH+L15_F_COOH,2.140466375,149,38.612,31.36024,39.18569,0.080674,567.151,7030.16,11.8575,0.95659,0.0624432,0.135747,,6817.396626,0.674448513,,2.843283436,2.616802537,0.175319629,130059,0.063927254,
fsb+C17_NH3+C13_NH3+L34_NH2_COOH+L9_NO2_F,2.139102285,298,39.36738,32.99262,39.36738,0.0961997,710.466,7385.33,9.84878,0.94745,0.0646662,0.129835,,20367.29159,0.920745004,,3.462185097,3.087716065,0.238018862,149853,0.101283661,
atn+C18_NH3+L31_CF3_COOH,2.131504244,913,54.85993,42.33784,54.85993,0.0854473,515.829,6036.8,11.2371,0.96018,0.0665866,0.147265,,40241.56632,0.956408896,,5.036716217,3.60419333,0.252964235,288474,0.106729843,
xca+C32_NH3+C10_NH3+L41_CH3_NH3+L38_CN_NH3+L34_CH3_NH3,2.123297634,323,25.34915,21.44819,26.59744,0.109283,846.548,7746.37,8.55539,0.93496,0.0661186,0.139602,,29881.79754,1.066441992,,3.66568168,3.227146755,0.274213179,107726,0.137439712,
sma+C24_NH3+L15_Br_COOH,2.121930442,180,49.4879,47.96354,49.4879,0.0869589,582.846,6702.54,11.0246,0.95869,0.0531927,0.0883836,,9123.056465,0.750386831,,3.319135371,2.755230423,0.196116016,118066,0.080013332,
ssb+C54_COOH+C18_NH3+L34_NO2_NH3,2.118929847,990,48.74792,40.4875,49.34001,0.0788808,511.098,6479.37,12.1654,0.95962,0.07203,0.169408,,39912.66093,0.900657957,,4.784201848,3.592276228,0.236298101,286039,0.101778438,
kew+C36_COOH+C24_NH3+C65_NH3+L67_F_COOH+L15_COOH_F,2.117081036,262,40.10548,33.31169,40.27726,0.0670613,504.341,7520.59,14.3454,0.96202,0.060372,0.123063,,8861.301933,0.628628938,,2.459115439,2.82209551,0.162174428,281905,0.046507545,
sma+C13_NH3+L26_CF3_COOH,2.114462559,186,51.15854,50.3531,51.15854,0.0936157,608.073,6495.41,10.18,0.95301,0.057257,0.106659,,10588.0834,0.810034181,,3.604527436,2.815453533,0.212462043,94188.2,0.097689998,
cdp+C17_NH3+C32_COOH+L2_COOH_F+L23_CH3_F,2.114352331,334,28.9494,21.81363,29.20655,0.117569,820.579,6979.57,7.99073,0.93946,0.0621106,0.120598,,32222.53392,1.140519118,,4.174232365,3.308374951,0.296714348,117562,0.144223635,
dmh+C32_COOH+C9_NH3+C15_COOH+L40_CH3_NH3+L38_Br_COOH+L72_OH_NH3+L2_NH2_COOH,2.107309088,542,39.35763,27.15557,39.35763,0.080752,525.989,6513.63,11.8723,0.95871,0.0668875,0.154952,,23021.26774,0.842000264,,3.831683022,3.292686605,0.22077591,197160,0.095866245,
vmv+C27_COOH+L68_CN_NH3,2.106712171,232,39.3147,32.94706,39.3605,0.0970268,752.693,7757.58,9.74422,0.94545,0.0671098,0.14579,,16943.28322,0.892753361,,3.230266115,2.957655223,0.22951573,162684,0.087550731,
pts-g+C25_NH3+C17_NH3+L37_F_COOH+L8_CN_COOH,2.10533958,610,55.01754,48.48249,55.01754,0.0766213,535.311,6986.46,12.5008,0.95783,0.0575622,0.107881,,25019.89708,0.820424425,,3.821023645,3.322752023,0.213415593,221758,0.091067582,
tsd+C36_COOH+C19_COOH+C62_COOH+C26_COOH+L9_NO2_NH3+L40_NO2_NH3+L42_NO2_F,2.101714588,198,46.49069,42.57761,47.47303,0.0726511,506.091,6966.04,13.2313,0.96127,0.0639344,0.195789,,7280.077434,0.641222393,,2.825763042,2.714868434,0.166855252,149102,0.062136785,
smu+C13_NH3+L75_Br_F,2.096432355,144,40.87696,32.9361,42.71253,0.101503,634.271,6248.78,9.35576,0.94964,0.0683369,0.151983,,9270.778941,0.831583837,,3.721252814,2.726637386,0.219080268,212946,0.056549306,
anh+C24_NH3+C71_NH3+L30_NH2_NH3,2.092788639,403,33.65976,29.49812,33.65976,0.0831171,627.776,7552.91,11.4682,0.9532,0.0641029,0.131934,,21028.10499,0.839787815,,3.146999715,3.154827956,0.2165454,117979,0.107468905,
unm+C17_COOH+L34_COOH_F,2.089294809,234,32.74919,22.26318,32.74919,0.122993,834.817,6787.53,7.63899,0.93954,0.0699381,0.149297,,24026.33546,1.116549182,,4.214795595,3.144833309,0.291396966,91546.6,0.144855059,
msq+C27_COOH+C27_COOH+C24_NH3+L36_CH3_F+L10_CN_F,2.089268947,239,43.94493,39.61382,44.08527,0.10166,757.479,7451.07,9.29044,0.94447,0.0635788,0.13011,,18404.27032,0.936255733,,3.539669901,3.00569226,0.241787931,219769,0.079156473,
uov+C18_NH3+L26_NO2_NH3,2.073891387,329,43.77305,31.72649,43.9616,0.0678718,484.74,7142,14.2252,0.96549,0.0489802,0.0682583,,10824.15801,0.658412081,,2.828984227,2.942990196,0.170846617,170255,0.069247951,
snq+C13_NH3+L32_COOH,2.073075756,383,59.8624,58.24549,59.8624,0.0782534,524.263,6699.56,12.2517,0.95874,0.0724158,0.17168,,15712.71374,0.773412632,,3.592118308,3.093222965,0.202144087,247527,0.072524106,
unj+C32_NH3+L1_Cl_F,2.068624848,146,25.48276,23.45276,25.48276,0.149939,1035.73,6907.68,6.15889,0.92346,0.0688369,0.145704,,22673.26279,1.245943555,,4.696608798,3.056800287,0.324520903,32784,0.218815033,
tsa+C70_NH3+C7_COOH+C24_NH3+L17_F_COOH+L39_NO2_F,2.064368416,384,54.49555,35.50213,55.55164,0.0685691,465.494,6788.69,14.0277,0.96187,0.0659928,0.157711,,12256.70578,0.679012654,,3.242484171,3.026336911,0.177205266,255804,0.062404454,
unh+C54_COOH+L44_OH_F,2.060927173,147,47.31437,44.34953,47.35829,0.0986637,628.083,6365.9,9.58742,0.94593,0.0594772,0.117073,,9109.441925,0.813400445,,3.664687913,2.720108356,0.213835547,85501.5,0.097452071,
wmb+C36_COOH+L14_CF3_F,2.055136786,306,48.19909,42.11685,48.20298,0.0809642,567.114,7004.5,11.789,0.95449,0.0558341,0.101239,,14050.27498,0.773899249,,3.266735481,2.99513675,0.201254447,249764,0.06677064,
qtz-x+C13_NH3+L26_Br_F,2.053421229,60,26.57947,24.23367,26.63715,0.118583,786.772,6634.78,7.96109,0.94405,0.0651361,0.130959,,5597.867045,0.805864646,,3.723607897,2.336424219,0.21085851,69172.4,0.08003783,
srd+C54_NH3+C34_COOH+L26_CH3_COOH+L68_NO2_F,2.052681114,212,30.67394,23.4739,30.68109,0.0956626,663.551,6936.36,9.91276,0.94828,0.0652288,0.139519,,13457.12695,0.854818249,,3.340084892,2.899579466,0.222543337,130091,0.091907702,
sse+C31_NH3+C69_NH3+L49_COOH+L17_NO2_F+L26_CF3_F,2.049651741,150,49.61259,42.73427,49.61259,0.100292,705.955,7038.99,9.34311,0.93704,0.0656358,0.154255,,10620.24583,0.839698144,,3.516514072,2.741379144,0.218244545,182913,0.065590169,
bpn+C15_NH3+C28_NH3+L30_NH2_COOH+L6_COOH_NH3+L36_NH2_F,2.048595138,686,35.46582,31.80854,35.47073,0.0615041,440.273,7158.43,15.7272,0.96729,0.0587987,0.118008,,18575.91591,0.672455855,,3.248235167,3.267833778,0.174445562,247718,0.072570664,
nbo+C19_NH3+L31_CN_F,2.045463312,68,34.97091,22.82503,35.52721,0.0944866,666.97,7058.89,10.1078,0.95505,0.0617266,0.121889,,4285.341477,0.666399229,,3.031528921,2.277889725,0.173147537,69764.3,0.068051096,
raa+C14_COOH+C30_COOH+L26_NH2_COOH+L9_Cl_NH3+L24_CF3_COOH,2.040685808,930,50.17246,45.49502,50.17246,0.0624289,396.724,6354.81,15.5364,0.96992,0.057585,0.102683,,23033.34992,0.704787641,,4.299222531,3.427389474,0.185319125,305191,0.076136149,
tfk+C28_COOH+C17_NH3+L72_COOH_F+L30_CF3_F,2.036049456,141,28.91922,23.36004,29.64245,0.113304,712.217,6285.92,8.37935,0.94941,0.0639166,0.128201,,11378.28193,0.924960255,,3.86761414,2.789874671,0.243515122,51669.5,0.135447199,
srs+C30_COOH+L1_Br_F,2.031401368,88,30.33548,28.85422,30.58968,0.103341,573.428,5548.92,9.26209,0.95715,0.0575521,0.104985,,5214.758819,0.75237916,,3.74962082,2.466863263,0.200944784,64533.3,0.090009056,
wiy+C7_COOH+L15_Cl_NH3,2.026363494,747,32.12802,25.24884,35.38346,0.0920441,676.783,7352.81,10.37,0.9545,0.0735317,0.16143,,46533.52995,1.022569456,,4.190485402,3.551633852,0.264472209,193051,0.124070871,
wsx+C19_NH3+C49_COOH+C17_COOH+L39_F_NH3+L72_NH2_COOH+L1_CN_F,2.025408753,653,47.92306,39.06507,49.32284,0.075676,471.909,6235.92,12.7024,0.96127,0.0595045,0.114586,,23320.05712,0.808394911,,4.139653879,3.350742118,0.21302137,282711,0.08364852,
tsj+C62_NH3+C36_COOH+L75_CN_NH3+L13_SH_NH3,2.013031534,140,46.62659,41.72254,46.78371,0.0581374,379.943,6535.27,16.664,0.9688,0.0595407,0.112102,,3092.445744,0.476031591,,2.506180009,2.453539352,0.124770304,151393,0.039905987,
kag+C13_NH3+L1_OH_F,2.001797801,81,47.82375,43.22506,48.98521,0.0872178,652.434,7480.51,10.9584,0.95577,0.0609384,0.120633,,4609.212508,0.644830821,,2.829677401,2.332956039,0.166453865,76073.8,0.066270445,
unp+C17_NH3+L35_NO2_NH3,2.000738695,652,36.28005,30.78073,36.74321,0.0759131,558.464,7356.62,12.6418,0.95968,0.0577103,0.105574,,27641.36623,0.826070426,,3.531463203,3.351779217,0.213638259,309457,0.080891598,
eft+C58_NH3+C27_COOH+C11_NH3+L40_Br_COOH+L67_OH_F,1.994653771,123,50.47292,46.74374,50.47292,0.0644641,422.44,6553.11,14.9103,0.96118,0.056894,0.143906,,3349.562372,0.514166503,,2.672437308,2.424324041,0.134723852,234138,0.028128395,
wjh+C32_NH3+L4_CH3_F,1.989826351,261,54.84585,54.57442,54.84585,0.0927585,632.592,6819.78,10.2135,0.94739,0.0440124,0.0495862,,15315.03239,0.859393103,,3.652114082,2.99206174,0.224163948,150552,0.091831687,
xca+C18_NH3+C29_NH3+L30_F_COOH+L13_CN_COOH+L3_Br_F,1.989656084,550,60.56043,48.22535,60.56043,0.0574058,372.904,6495.92,16.9572,0.97344,0.059971,0.128282,,11773.76884,0.599776845,,3.459977017,3.127619023,0.157312712,322349,0.0549034,
qzd+C69_COOH+L39_CF3_COOH,1.988636041,101,22.35164,19.6742,22.35164,0.127089,834.091,6563.05,7.36791,0.93638,0.0657491,0.132729,,10706.3829,0.972320647,,4.005069564,2.685692941,0.254727199,46879.6,0.140108637,
crb+C17_NH3+L34_COOH_COOH,1.965761756,428,39.11102,36.40643,39.11102,0.0847726,613.907,7241.81,11.2854,0.95669,0.0649718,0.134262,,22274.18681,0.861032812,,3.426796912,3.198649797,0.22307433,130956,0.107509862,
cds+C62_COOH+L23_SH_NH3,1.96538801,94,18.76686,18.36179,18.76686,0.428343,1927.08,4498.92,1.71104,0.73291,0.043591,0.0856127,,77592.41547,3.087517624,,9.940177721,5.290518378,0.845175504,9049.44,1.00259541,
sol+C24_NH3+L68_NH3,1.955403589,312,38.55754,33.36451,39.25364,0.0769476,645.944,8394.59,12.4118,0.95506,0.0636517,0.131446,,15507.59825,0.753090882,,2.480818017,2.977631627,0.19191921,218572,0.068767502,
crb+C31_NH3+L18_Cl_NH3,1.949031926,304,46.06523,42.07605,46.47252,0.0686553,499.282,7272.3,13.9807,0.95985,0.0636343,0.138855,,10420.62007,0.658269959,,2.770013585,2.908103827,0.170462431,225651,0.059253513,
cds+C58_COOH+L41_COOH_COOH,1.947987641,68,30.39693,23.98708,32.29794,0.0844678,558.275,6609.33,11.3594,0.9595,0.0593512,0.113294,,3206.625751,0.591314515,,2.884641805,2.225942264,0.154787996,50918.9,0.072592121,
fso+C36_COOH+C58_NH3+C66_NH3+L14_F_NH3+L39_Cl_COOH+L35_COOH_NH3,1.930300632,178,40.71308,31.26945,40.71308,0.0725968,575.22,7923.49,13.1934,0.9578,0.0619136,0.143121,,7433.125371,0.636978822,,2.290921796,2.659869805,0.163373291,191753,0.050528816,
sto+C71_COOH+C18_COOH+L38_Cl_F+L72_Br_F+L49_OH_F,1.927464185,189,30.05186,24.42619,30.42041,0.097553,605.197,6203.77,9.76484,0.95259,0.059976,0.114669,,11158.32998,0.842256585,,3.59368856,2.849793344,0.222075678,156452,0.079985973,
cdl-e+C54_COOH+C56_COOH+C19_COOH+L75_CH3_COOH+L36_CH3_COOH,1.924562151,345,38.38072,35.22679,38.56726,0.0680164,433.373,6371.6,14.1667,0.96357,0.0551799,0.106961,,10169.3826,0.656663959,,3.161572424,2.968089966,0.172613319,252894,0.058859776,
smh+C13_COOH+L32_NO2_F,1.919313579,201,89.58594,87.98503,89.58594,0.0662655,408.844,6169.79,14.5836,0.96639,0.0408948,0.0408948,,5445.542668,0.578480308,,3.46774034,2.682850104,0.152622438,242210,0.042374565,
ttx+C24_NH3+C29_NH3+L72_NO2_F+L37_CF3_NH3,1.919201912,213,50.18455,48.03438,50.18455,0.0817365,567.073,6937.82,11.726,0.95844,0.04388,0.0507949,,9872.669762,0.731036981,,3.153446559,2.810543337,0.190313599,126980,0.078766536,
msp+C17_NH3+L15_NH2_F,1.918774151,481,27.62605,22.38321,28.35614,0.0902662,726.442,8047.78,10.544,0.95177,0.0618464,0.115459,,31540.68941,0.945591694,,3.282447853,3.301782528,0.242107044,157481,0.11228025,
npo+C31_NH3+L49_COOH_F,1.911821917,233,58.32623,54.47526,58.32623,0.0750023,552.756,7369.85,12.7425,0.95572,0.0417643,0.0429555,,9659.707322,0.686694893,,2.902159049,2.813622686,0.177557139,180312,0.063590236,
ksx+C49_NH3+C31_NH3+C17_NH3+L41_F_NH3+L35_COOH_NH3+L43_CH3_NH3,1.903918048,578,43.08397,36.37434,43.2389,0.0737506,556.752,7549.12,13.0084,0.95938,0.0613433,0.123878,,23733.13896,0.789903576,,3.305828858,3.273127534,0.203693835,202703,0.088714556,
nou+C62_NH3+C19_NH3+C31_NH3+L36_OH_COOH+L23_CF3_F,1.899939747,258,34.44021,28.48969,34.59457,0.0997202,678.586,6804.89,9.51743,0.94908,0.0600951,0.110543,,17458.53276,0.921744414,,3.630430609,3.034093946,0.240487199,106972,0.113614665,
fdu+C32_NH3+C19_NH3+C25_COOH+L68_NH2_NH3+L44_F_F,1.899349697,191,37.52091,35.02155,37.52091,0.0735438,525.421,7144.33,13.0589,0.9604,0.0638432,0.136255,,7380.518276,0.646524634,,2.65365885,2.701938367,0.167755862,177789,0.055908181,
bel+C69_COOH+C32_NH3+L6_CH3_COOH+L31_CF3_NH3+L31_CH3_COOH,1.897053316,263,47.1651,36.92474,47.1651,0.0806617,547.982,6793.58,11.8701,0.95746,0.054932,0.0923257,,11624.905,0.748017022,,3.248374441,2.913862971,0.195197745,83960.8,0.100660671,
jxj+C15_NH3+C13_NH3+L68_NH2_F,1.89212484,240,33.6802,29.7407,33.6921,0.0606678,468.74,7726.33,15.9033,0.96482,0.0607853,0.117345,,6824.981897,0.561431812,,2.048762695,2.737053598,0.14440218,350200,0.033632273,
baa+C56_NH3+C17_COOH+L6_CF3_COOH+L41_F_NH3,1.887813836,436,37.23332,34.42753,37.23332,0.0751954,533.24,7091.38,12.7415,0.9581,0.0655017,0.147331,,17482.37706,0.764282422,,3.204038564,3.13844732,0.198477242,280066,0.069944523,
xay+C27_COOH+C66_COOH+L4_NO2_F+L41_NH2_COOH+L14_CH3_F,1.861509574,334,56.43155,48.75134,56.43155,0.0583736,423.572,7256.22,16.5527,0.96624,0.0524118,0.0815155,,8258.291115,0.568760506,,2.637095851,2.886817464,0.147320167,365017,0.039897047,
oso+C62_NH3+C18_COOH+L39_F_COOH+L17_SH_F,1.856081527,403,69.71713,64.74127,69.89429,0.046463,296.501,6381.44,20.9229,0.97214,0.0408953,0.0408958,,5551.859363,0.460586505,,3.041516643,2.899489769,0.121050288,453783,0.030943478,
qtz-x+C13_NH3+L49_SH_F,1.852802837,60,34.91305,26.34907,34.96634,0.090511,688.598,7607.89,10.484,0.94892,0.055237,0.0954614,,3739.541615,0.624659389,,2.69329584,2.190179449,0.160942248,152658,0.027985584,
boe+C30_COOH+C67_COOH+L10_NH2_NH3+L37_NH2_F,1.848780888,141,40.095,20.87544,43.43814,0.0817865,643.87,7872.57,11.6796,0.95523,0.0562161,0.103806,,7425.042199,0.6848481,,2.564833615,2.594580764,0.175777109,123872,0.06466136,
crb+C17_COOH+L26_NO2_F,1.846625436,186,39.46974,37.66015,39.97069,0.0856942,593.68,6927.89,11.1675,0.95699,0.0620569,0.119411,,9462.737474,0.746935811,,3.108187175,2.764565373,0.194484096,135425,0.074930296,
