name,Second Number,GLD,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,V
ben+C18_COOH+C36_COOH+L8_NO2_COOH+L2_NH2_COOH,305,51.44662,47.43969,51.90898,0.0763987,477.905,6255.4,12.5858,0.96154,0.0616066,0.129845,2.684767975,2.684767975,0.0349489,0.0520699,,0.189797278,103509
ben+C38_NH3+C24_NH3+L15_NH2_COOH+L22_NH3,640,22.19336,16.09525,22.26906,0.186594,1182.28,6336.09,4.84516,0.90408,0.123747,0.640998,5.728568689,5.728568689,0.156821,0.109501,,0.523616346,21020
ben+C19_NH3+C13_NH3+L13_OH_COOH+L26_SH_COOH,256,48.52233,43.98957,48.82652,0.0744922,487.462,6543.8,12.9363,0.96365,0.0626266,0.127193,2.15641151,2.15641151,0.0272351,0.0505193,,0.179395093,115036
ben+C18_COOH+C36_COOH+L68_CF3_F+L42_NH2_F,96,45.05108,41.41063,45.05369,0.103472,657.135,6350.84,9.17146,0.94899,0.0646658,0.140901,2.412098742,2.412098742,0.0318789,0.052865,,0.205109569,65583.3
ben+C38_NH3+C36_COOH+L14_Br_NH3+L43_NH3,422,25.5886,19.95999,25.5886,0.199336,1212.1,6080.7,4.48741,0.8945,0.127651,0.876647,6.074672329,6.074672329,0.153062,0.100787,,0.523319283,24840.5
ben+C62_NH3+C36_COOH+L26_CH3_NH3+L8_OH_F,83,54.83205,49.95182,55.17128,0.047529,373.274,7853.6,20.4168,0.97039,0.0469962,0.0614234,1.524111837,1.524111837,0.0155086,0.040702,,0.091211863,178780
ben+C49_NH3+C13_NH3+L32_COOH+L15_NH3,207,46.39454,40.94751,47.69348,0.0581214,464.641,7994.33,16.6613,0.96838,0.0536823,0.0856036,1.81126434,1.81126434,0.0207781,0.0458864,,0.134607439,114759
ben+C19_COOH+C36_COOH+L31_SH_F+L40_Br_NH3,150,28.05783,23.68999,29.26276,0.190205,1024.38,5385.68,4.79431,0.9119,0.0883339,0.302309,3.468808307,3.468808307,0.0636757,0.0734266,,0.413903438,31999.7
ben+C18_COOH+C36_COOH+L42_NH2_F+L37_NH3,165,35.11725,31.35218,35.24346,0.127978,819.65,6404.61,7.29304,0.93335,0.0738281,0.197161,3.226633003,3.226633003,0.0524611,0.0650351,,0.28378916,46289.1
ben+C49_COOH+C24_NH3+L41_CH3_F+L15_SH_COOH,155,45.83639,38.88027,45.83639,0.077478,529.96,6840.14,12.384,0.95949,0.057041,0.104474,2.081556639,2.081556639,0.0255675,0.0491315,,0.169702519,98429.8
ben+C38_NH3+C24_NH3+L24_CF3_NH3+L75_CN_COOH,466,19.78074,16.03788,19.91233,0.264924,1399.43,5282.37,3.31091,0.87714,0.151828,1.0604,8.169954523,8.169954523,0.264537,0.129517,,0.706919471,23218.9
ben+C32_NH3+C36_COOH+L40_COOH_F+L34_CF3_F,109,19.0515,16.49528,19.0515,0.251532,1418.01,5637.47,3.49728,0.87968,0.0936992,0.406249,4.481048902,4.481048902,0.0885015,0.0790007,,0.512477962,18451.2
ben+C49_NH3+C24_NH3+L15_Br_NH3+L75_NO2_NH3,149,44.71119,40.77598,44.71119,0.0798845,555.519,6954.03,11.9968,0.95836,0.0586106,0.109831,2.224100331,2.224100331,0.0282503,0.0508076,,0.173603898,96535.7
ben+C38_COOH+C36_COOH+L26_Br_COOH+L34_NH2_COOH,927,17.9288,14.03957,17.96421,0.357483,1535.8,4296.15,2.38532,0.85271,0.366348,6.53643,12.85013702,12.85013702,0.672891,0.209458,,1.060680565,12492.2
ben+C19_COOH+C24_NH3+L32_Br_COOH+L31_OH_COOH,220,32.15074,26.57039,32.15074,0.138132,775.377,5613.32,6.79461,0.93855,0.0794033,0.229129,3.182687274,3.182687274,0.0542571,0.0681903,,0.32356353,47909.6
ben+C62_NH3+C36_COOH+L30_OH_NH3+L15_CN_F,138,48.86171,42.38555,48.94205,0.0571496,451.547,7901.14,16.9207,0.96701,0.0479101,0.0640927,1.801603275,1.801603275,0.0198502,0.0440723,,0.122293234,158968
ben+C49_COOH+C24_NH3+L14_F_NH3+L18_OH_COOH,182,65.57589,59.54334,65.57589,0.0474685,342.276,7210.6,20.4723,0.97179,0.0471447,0.0628806,1.684795863,1.684795863,0.0177548,0.042153,,0.107282199,225590
ben+C32_NH3+C36_COOH+L49_Br_F+L23_CF3_F,243,18.40485,14.37101,18.52322,0.299556,1538.5,5135.94,2.86347,0.85777,0.109002,0.597028,5.0508501,5.0508501,0.113408,0.089813,,0.714622673,20619.6
ben+C62_COOH+C36_COOH+L30_OH_NH3+L37_NH3,250,39.83374,36.25961,40.1854,0.0942763,662.964,7032.14,10.0426,0.94678,0.0590822,0.109383,2.475767637,2.475767637,0.0316733,0.0511733,,0.226068912,79230
ben+C18_COOH+C13_NH3+L72_CN_COOH+L10_CH3_NH3,131,64.68494,57.83292,64.80611,0.0345141,266.651,7725.86,28.4255,0.98108,0.0527391,0.0914974,1.540134489,1.540134489,0.0155229,0.0403157,,0.073075713,271846
ben+C62_NH3+C24_NH3+L31_OH_NH3+L36_NO2_F,96,51.78552,46.70089,52.19082,0.0525635,400.671,7622.6,18.4443,0.9695,0.0477078,0.0635003,1.547962954,1.547962954,0.016129,0.041678,,0.104195114,164270
ben+C58_COOH+C13_NH3+L32_F_COOH+L4_COOH_NH3,114,48.36626,43.55127,48.99066,0.0576763,445.305,7720.76,16.7951,0.96868,0.0523023,0.0816141,1.697207568,1.697207568,0.0186591,0.043976,,0.118634661,159905
ben+C31_COOH+C36_COOH+L73_CN_F+L71_CN_F,92,23.69156,20.58086,24.63704,0.190821,1038.49,5442.23,4.74601,0.90564,0.0834973,0.284569,3.651724754,3.651724754,0.0659601,0.0722509,,0.374731957,29706.6
ben+C19_NH3+C24_NH3+L76_Br_COOH+L7_NH3,232,32.88346,26.17467,33.39374,0.122528,784.761,6404.76,7.6834,0.94143,0.0738758,0.188483,2.902809637,2.902809637,0.0464742,0.0640403,,0.289838512,51089.2
ben+C31_COOH+C13_NH3+L1_OH_F+L37_Br_F,88,27.07666,22.34487,27.51274,0.184081,995.192,5406.27,4.97455,0.91572,0.0838022,0.249447,2.924243892,2.924243892,0.048305,0.0660752,,0.357942315,30746.1
ben+C37_COOH+C36_COOH+L11_Br_NH3+L35_Br_F,96,16.87707,13.92746,16.96963,0.451344,1733.13,3839.92,1.8524,0.83607,0.574659,15.6874,18.9447065,18.9447065,1.11249,0.234892,,0.894686227,10755.5
ben+C31_COOH+C36_COOH+L67_CN_NH3+L66_Cl_NH3,155,38.13267,30.09308,38.74963,0.0825361,550.891,6674.55,11.5683,0.9548,0.0575531,0.114921,2.438922632,2.438922632,0.0310998,0.0510058,,0.180781436,85662.6
ben+C38_COOH+C13_NH3+L3_SH_NH3+L40_NH2_COOH,620,21.86167,17.57983,22.04408,0.207444,1204.09,5804.4,4.31939,0.89603,0.196349,2.93568,10.68058385,10.68058385,0.347394,0.130103,,0.579264902,24437.3
ben+C62_NH3+C36_COOH+L41_SH_F+L25_SH_F,71,39.84852,37.06954,40.30643,0.0922748,670.297,7264.14,10.2752,0.94814,0.0567416,0.0988242,1.922635019,1.922635019,0.0227329,0.0472953,,0.170824494,73170.7
ben+C49_COOH+C36_COOH+L24_Br_COOH+L76_Br_NH3,179,28.40325,26.12467,28.40325,0.246436,1119.02,4540.8,3.63608,0.89606,0.109546,0.603791,5.035887319,5.035887319,0.109892,0.0872871,,0.55518409,22870.3
ben+C32_NH3+C24_NH3+L23_Br_COOH+L1_Cl_F,122,22.85649,18.40286,22.87376,0.202633,1178.66,5816.73,4.46787,0.90534,0.0896829,0.312873,3.431140808,3.431140808,0.0621341,0.0724355,,0.422765352,22275.6
ben+C62_COOH+C36_COOH+L14_COOH+L72_NO2_COOH,395,61.28313,55.66304,61.28313,0.0598536,387.283,6470.51,16.1673,0.96767,0.0502104,0.0729864,2.136581771,2.136581771,0.0242087,0.0453223,,0.155415684,194576
ben+C49_COOH+C24_NH3+L35_NO2_F+L44_F_NH3,107,37.22607,32.8726,37.22607,0.11005,752.084,6834.03,8.54113,0.93995,0.0645479,0.135173,2.246102197,2.246102197,0.0297056,0.0529016,,0.223333685,49046.6
ben+C58_NH3+C13_NH3+L41_OH_COOH+L14_CN_COOH,158,63.19775,52.5942,63.38322,0.0343164,279.606,8147.89,28.5715,0.98047,0.0516921,0.0834359,1.481580238,1.481580238,0.0147245,0.0397535,,0.075449996,342287
ben+C62_NH3+C13_NH3+L43_CH3_COOH+L37_Cl_NH3,133,51.39869,43.81672,51.417,0.0631514,482.336,7637.77,15.2323,0.96194,0.0503697,0.0728467,1.769690668,1.769690668,0.0197432,0.0446252,,0.134124205,137749
ben+C19_NH3+C24_NH3+L31_NH2_F+L44_OH_NH3,148,32.03727,29.17639,32.10839,0.106494,770.846,7238.39,8.84884,0.94235,0.0676064,0.148377,2.460635315,2.460635315,0.0356073,0.0578831,,0.231119851,50740.9
ben+C25_COOH+C36_COOH+L42_Cl_F+L9_F,116,44.49105,38.90599,48.04499,0.0615116,424.661,6903.77,15.7387,0.96811,0.0576609,0.103212,1.759831824,1.759831824,0.0195472,0.0444297,,0.126988114,133867
ben+C62_COOH+C24_NH3+L71_F_COOH+L6_CN_F,109,50.28495,46.40669,51.1166,0.0661619,473.352,7154.44,14.5499,0.96265,0.0512694,0.0758697,1.715417449,1.715417449,0.0188385,0.0439275,,0.134800008,134932
ben+C58_COOH+C36_COOH+L18_F_F+L73_NH3,129,50.40104,44.71737,51.1882,0.0634451,477.535,7526.75,15.1763,0.96286,0.0505497,0.075172,1.786870257,1.786870257,0.0196893,0.0440755,,0.133906575,156570
ben+C32_NH3+C36_COOH+L6_CF3_F+L37_NH2_COOH,286,16.31454,11.96257,16.31454,0.35163,1776.05,5050.89,2.34357,0.82407,0.178925,1.31241,7.251350196,7.251350196,0.233285,0.128685,,0.863731988,13470.2
ben+C25_COOH+C24_NH3+L37_CF3_NH3+L38_CF3_F,152,41.98105,37.03936,42.01301,0.0964555,609.68,6320.84,9.86227,0.95127,0.0634251,0.1281,2.126940995,2.126940995,0.0271998,0.0511529,,0.210450814,89397.8
ben+C62_COOH+C36_COOH+L15_NO2_F+L34_Cl_NH3,210,50.19752,44.89588,51.00967,0.0699577,489.003,6989.99,13.7586,0.96252,0.0545468,0.0902529,1.882563654,1.882563654,0.0216524,0.0460062,,0.162457121,129984
ben+C49_NH3+C24_NH3+L68_NO2_NH3+L36_NH3,109,49.5524,45.05029,49.55651,0.0586806,467.187,7961.53,16.4736,0.96668,0.0516282,0.0764302,1.733485204,1.733485204,0.0191759,0.0442482,,0.119557409,92349.7
ben+C58_NH3+C36_COOH+L68_OH_NH3+L15_CF3_F,148,50.49014,47.21654,50.55007,0.0524694,416.247,7933.14,18.4803,0.96965,0.0476433,0.0636848,1.634113798,1.634113798,0.0172073,0.0421202,,0.11387233,174475
ben+C31_COOH+C13_NH3+L58_NO2_F+L25_CF3_NH3,190,30.64729,24.80705,30.69619,0.159023,980.293,6164.47,5.75589,0.91532,0.0775621,0.261329,3.087096523,3.087096523,0.0486308,0.0630117,,0.362374234,42344.9
ben+C49_COOH+C36_COOH+L68_SH_F+L32_CF3_COOH,242,37.95989,36.15846,38.55344,0.159296,855.824,5372.52,5.81865,0.92689,0.0708633,0.223232,4.613328051,4.613328051,0.0762695,0.0661297,,0.379732253,35550.8
ben+C49_COOH+C24_NH3+L38_NO2_F+L13_F_COOH,124,45.92863,40.63267,46.49922,0.067789,428.892,6326.87,14.2432,0.96553,0.0531554,0.0843412,1.815028447,1.815028447,0.0207838,0.0458038,,0.141910963,129179
ben+C18_COOH+C24_NH3+L31_CH3_NH3+L15_COOH_F,137,51.04194,44.1122,51.36505,0.0585628,427.806,7305.09,16.5527,0.96937,0.0531282,0.0886361,1.829395912,1.829395912,0.0209078,0.0457152,,0.125132339,144105
ben+C25_COOH+C13_NH3+L49_CN_NH3+L42_NH3,169,50.63775,40.66106,50.88518,0.0656104,465.879,7100.68,14.683,0.96336,0.0589741,0.11073,1.842807448,1.842807448,0.0214682,0.0465989,,0.146172538,158828
ben+C37_NH3+C24_NH3+L3_F_F+L13_OH_NH3,256,28.86079,24.95254,29.84244,0.122782,732.874,5968.9,7.6727,0.94207,0.080458,0.369188,5.222927666,5.222927666,0.0908399,0.0695701,,0.295688519,54887.1
ben+C62_NH3+C13_NH3+L40_NO2_NH3+L30_SH_F,84,49.80944,44.99993,50.93238,0.059351,455.116,7668.22,16.2488,0.96438,0.0499159,0.0704737,1.655040201,1.655040201,0.0179137,0.0432949,,0.1142079,137420
ben+C25_COOH+C36_COOH+L75_NH2_COOH+L1_CF3_NH3,272,39.00308,33.22554,40.80788,0.113514,665.597,5863.59,8.33671,0.94633,0.0742378,0.180293,2.537666139,2.537666139,0.0371501,0.0585579,,0.276357655,75552
ben+C25_COOH+C13_NH3+L43_NH2_F+L1_OH_COOH,192,44.81727,37.90949,44.81727,0.0749274,494.396,6598.33,12.832,0.96147,0.0608128,0.115666,1.996986321,1.996986321,0.0247165,0.0495076,,0.171081824,112433
